id,nome,generos,source
31793,Mahou Shoujo Nante Mou Ii desu kara.,Comedy,Web manga
35078,Mitsuboshi Colors,Slice of Life,Manga
388,Capeta,Sports,Manga
32802,Cardfight!! Vanguard G: Stride Gate-hen,Action,Card game
23991,Cardfight!! Vanguard Movie: Neon Messiah,"Action, Adventure",Original
13145,Cardfight!! Vanguard: Asia Circuit-hen,Action,Original
33314,Digimon Universe: Appli Monsters (Digimon Universe App Monsters),"Action, Adventure, Comedy, Fantasy, Sci-Fi",Original
15785,Inazuma Eleven Go vs. Danball Senki W Movie,"Sci-Fi, Sports",Game
24347,Inazuma Eleven: Chou Jigen Dream Match,Sports,Game
30757,Monster Strike,"Action, Fantasy",Game
34670,Monster Strike Anime (Monster Strike the Anime 2nd Season),"Action, Fantasy",Game
35265,Monster Strike: Katsubou no Hate no Risoukyou,"Action, Fantasy",Game
33546,Monster Strike: Mermaid Rhapsody,"Action, Fantasy",Game
34475,Monster Strike: Rain of Memories,"Action, Fantasy",Game
34661,Monster Strike: Zoku Saishuu-banashi - Pandora no Hako,"Action, Fantasy",Game
34420,Isekai Izakaya: Koto Aitheria no Izakaya Nobu,Gourmet,Light novel
1006,Tenchi Muyou! in Love (Tenchi Muyo! In Love),"Action, Comedy, Romance, Sci-Fi",Original
59868,Jibi Eopseo,Slice of Life,Web manga
59408,Mononoke Movie 2: Hinezumi,"Horror, Mystery, Supernatural, Suspense",Original
41595,Tiger & Bunny 2,"Action, Comedy, Mystery, Sci-Fi",Original
52291,Tiger & Bunny 2 Part 2,"Action, Comedy, Mystery",Original
39495,"Totsukuni no Shoujo (The Girl From the Other Side: Siúil, a Rún)",Supernatural,Manga
21177,Nobunaga the Fool,Sci-Fi,Other
54617,Kyuujitsu no Warumono-san (Mr. Villain's Day Off),"Fantasy, Slice of Life",Web manga
59632,Mattaku Saikin no Tantei to Kitara,"Comedy, Mystery",Manga
2554,Ai Shoujo Pollyanna Story,Drama,Novel
18599,Chocotan!,Comedy,Manga
1886,Fushigiboshi no☆Futagohime Gyu!,Comedy,Original
33034,Kiniro Mosaic: Pretty Days (Kinmoza! Pretty Days),Slice of Life,4-koma manga
18495,Kitaku-bu Katsudou Kiroku (Chronicles of the Going Home Club),Comedy,Web manga
19575,Kobayashi ga Kawai sugite Tsurai!! (So Cute It Hurts!!),Romance,Manga
35997,Märchen Mädchen (Maerchen Maedchen),Fantasy,Light novel
1688,Nanatsu-iro★Drops,Romance,Visual novel
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,Slice of Life,Original
19351,Nijiiro☆Prism Girl,"Comedy, Romance",Manga
33850,Nil Admirari no Tenbin (Libra of Nil Admirari),"Romance, Supernatural",Visual novel
6622,Gakuen Maria: Bakunyuu Teachers,Hentai,Manga
28961,Idol☆Sister,Hentai,Manga
23479,Itadaki! Seieki♥ Special (Vampire Vixen Special),Hentai,Manga
18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,"Supernatural, Hentai",Visual novel
29916,Kedamono-tachi no Sumu Ie de,Hentai,Visual novel
16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,Hentai,Visual novel
6893,Oni Chichi (Demon Father),Hentai,Visual novel
10380,Oni Chichi: Re-birth,Hentai,Visual novel
11879,Oni Chichi: Re-born,Hentai,Visual novel
14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,Hentai,Visual novel
23047,Tennen Koi-iro Alcohol (Natural Love Colored Alcohol),Hentai,Manga
11997,Tsundere Inran Shoujo Sukumi,Hentai,Visual novel
21597,Yabai! Fukushuu Yami Site,Hentai,Visual novel
6892,Yokorenbo: Immoral Mother,Hentai,Visual novel
49793,Azur Lane: Queen's Orders,"Sci-Fi, Slice of Life",Manga
41074,Digimon Adventure:,"Action, Adventure, Comedy, Fantasy",Other
53262,Hoshikuzu Telepath (Stardust Telepath),Comedy,4-koma manga
40661,Jashin-chan Dropkick': Chitose-hen,"Comedy, Supernatural",Web manga
41271,Koisuru Asteroid: Furikaeri - Kirakira Special!,Comedy,4-koma manga
42745,Machikado Mazoku: 2-choume (The Demon Girl Next Door 2),Comedy,4-koma manga
32447,"Nora to Oujo to Noraneko Heart (Nora, Princess, and Stray Cat)","Comedy, Ecchi",Visual novel
40178,Null Peta (Null & Peta),"Comedy, Sci-Fi",Mixed media
40932,Null Peta: Doki♥ Nurunuru Petapeta! Mizugi-darake no Oneechan Taikai!,"Comedy, Sci-Fi",Original
41364,One Room: Third Season,Slice of Life,Original
23427,Oneechan ga Kita: Hajimete no… Kitaa!,Comedy,4-koma manga
31621,Ooya-san wa Shishunki! (Landlord is in Puberty!),Slice of Life,4-koma manga
37221,Release the Spyce,Action,Original
34504,Seitokai Yakuindomo Movie,Comedy,4-koma manga
13267,Shinryaku!! Ika Musume (The Squid Girl OVA),Comedy,Manga
30919,Sora no Method: Aru Shoujo no Kyuujitsu★,"Comedy, Fantasy",Original
38891,Sora no Method: Mou Hitotsu no Negai,"Comedy, Fantasy",Original
32993,Sore ga Seiyuu!: Petit Uchiage,Comedy,Web manga
32555,Stella no Mahou (Magic of Stella),Comedy,4-koma manga
35522,Stella no Mahou Specials,Comedy,4-koma manga
17879,Tamako Market Specials,Comedy,Original
51536,The iDOLM@STER Cinderella Girls: U149,Slice of Life,Web manga
1418,"Lupin III: Episode 0 ""First Contact""","Action, Adventure, Comedy, Mystery",Manga
1432,Lupin III: Fuuma Ichizoku no Inbou (Lupin III: The Fuma Conspiracy),"Action, Adventure, Comedy, Mystery",Manga
1384,Kyuuketsuhime Miyu (Vampire Princess Miyu),"Action, Drama, Horror, Supernatural",Manga
690,Kyuuketsuhime Miyu (TV) (Vampire Princess Miyu),"Action, Drama, Horror, Supernatural",Manga
37447,Karakuri Circus,"Action, Adventure, Drama, Mystery",Manga
58216,Übel Blatt (Ubel Blatt),"Action, Adventure, Fantasy",Manga
49550,Bokutachi no Remake Recap (Remake Our Life! Recap),"Drama, Romance",Light novel
51371,Bucchigire! (Shine On! Bakumatsu Bad Boys),Action,Original
55717,Dekisokonai to Yobareta Motoeiyuu wa Jikka kara Tsuihou sareta node Sukikatte ni Ikiru Koto ni Shita,"Action, Adventure, Fantasy",Light novel
25689,Hyakka Ryouran: Samurai After,Ecchi,Light novel
45604,Jaku-Chara Tomozaki-kun Specials,"Drama, Romance",Light novel
54265,Kekkon Yubiwa Monogatari (Tales of Wedding Rings),"Action, Fantasy, Romance, Ecchi",Manga
58080,Kenka Dokugaku (Viral Hit),Action,Web manga
2608,Wangan Midnight,Action,Manga
37979,Mahou Shoujo Tokushusen Asuka (Magical Girl Spec-Ops Asuka),"Action, Drama",Manga
36108,Takunomi. (Takunomi),"Comedy, Gourmet",Web manga
37595,Cardcaptor Sakura: Clear Card-hen Recap,"Adventure, Comedy, Romance",Manga
50475,86 Part 2 Recaps,"Drama, Sci-Fi",Light novel
50606,Ayakashi Triangle,"Action, Comedy, Romance, Supernatural, Ecchi",Manga
55848,Isekai Suicide Squad (Suicide Squad Isekai),"Action, Fantasy",Other
53879,Kamonohashi Ron no Kindan Suiri,"Comedy, Mystery",Manga
57635,Kamonohashi Ron no Kindan Suiri 2nd Season,"Comedy, Mystery",Manga
6904,Hellsing: Digest for Freaks,"Action, Horror, Supernatural",Manga
50220,Isekai Shoukan wa Nidome desu,"Adventure, Comedy, Fantasy, Romance",Light novel
40196,Kandagawa Jet Girls,"Sci-Fi, Ecchi",Mixed media
41834,King's Raid: Ishi wo Tsugumono-tachi,"Action, Adventure, Fantasy",Game
36816,Godzilla 2: Kessen Kidou Zoushoku Toshi,"Action, Adventure, Sci-Fi",Original
32190,Omoi no Kakera,"Slice of Life, Sports",Original
33157,Tanaka-kun wa Itsumo Kedaruge Specials,Slice of Life,Web manga
34723,Youjo Shenki Episode 0 (Youjo Shenki: Episode 0),"Comedy, Fantasy",Light novel
19255,Hyakka Ryouran: Samurai Bride Specials,"Comedy, Ecchi",Light novel
1695,Les Misérables: Shoujo Cosette,Drama,Novel
35446,Residence,"Supernatural, Hentai",Manga
36702,Shingeki no Kyojin Season 2 Movie: Kakusei no Houkou,"Action, Drama, Suspense",Manga
33371,Atom: The Beginning,"Action, Sci-Fi",Manga
49523,Digimon Adventure 02: The Beginning,"Action, Adventure, Comedy, Drama, Fantasy",Original
41206,Digimon Adventure: 20-shuunen Memorial Story,"Adventure, Drama",Original
1929,Futari wa Precure: Max Heart (Pretty Cure Max Heart),"Action, Comedy",Original
1930,Futari wa Precure: Max Heart Movie 1,Comedy,Original
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,Comedy,Original
1534,Futari wa Precure: Splash☆Star (Pretty Cure Splash Star),"Action, Comedy",Original
43741,Getter Robo Arc,Sci-Fi,Manga
38714,Gundam: G no Reconguista Movie I - Ike! Core Fighter,Sci-Fi,Original
43204,Gundam: G no Reconguista Movie III - Uchuu kara no Isan,Sci-Fi,Original
43205,Gundam: G no Reconguista Movie IV - Gekitou ni Sakebu Ai,Sci-Fi,Original
43206,Gundam: G no Reconguista Movie V - Shisen wo Koete,Sci-Fi,Original
40610,Healin' Good♡Precure (Healin' Good Pretty Cure),Action,Original
53716,Hirogaru Sky! Precure (Soaring Sky! Pretty Cure),Action,Original
1556,Kikoushi Enma (Demon Prince Enma),"Horror, Mystery, Supernatural",Manga
25285,Seireitsukai no Blade Dance Specials,"Action, Comedy, Fantasy, Ecchi",Light novel
35626,Yao Shen Ji (Tales of Demons and Gods),"Action, Adventure, Fantasy, Romance",Novel
12447,Ben-To Picture Drama,Comedy,Light novel
31530,Classroom☆Crisis: Tabi no Haji wa Uwanuri,Sci-Fi,Original
15325,"Dakara Boku wa, H ga Dekinai. Recap (So, I Can't Play H! Recap)","Comedy, Romance, Supernatural, Ecchi",Light novel
8211,Dance in the Vampire Bund: Special Edition,"Action, Supernatural",Manga
9690,Densetsu no Yuusha no Densetsu: Iris Report,"Action, Adventure, Fantasy",Light novel
31561,Gangsta. Recap,"Action, Drama",Manga
3154,Gatchaman,"Action, Adventure, Sci-Fi",Original
23619,Haiyore! Nyaruko-san W: W ni Sayonara/Kono Onsen ni Koi no Konton wo,"Comedy, Ecchi",Light novel
21541,Hentai Ouji to Warawanai Neko.: Henneko BBS,Comedy,Light novel
33242,IS: Infinite Stratos 2 - Infinite Wedding,"Comedy, Romance",Light novel
31344,K: Missing Kings - Manner Movie,Comedy,Original
24451,Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka?,"Comedy, Romance",Light novel
12449,Maken-Ki! Specials (Maken-Ki! Secret Training),"Sports, Ecchi",Manga
96,Kidou Butouden G Gundam (Mobile Fighter G Gundam),"Drama, Romance, Sci-Fi",Original
35984,Mahou Shoujo Lyrical Nanoha: Detonation,"Action, Comedy, Drama",Original
17947,Mahou Shoujo Lyrical Nanoha: Reflection,"Action, Drama, Sci-Fi",Original
27417,Diabolik Lovers OVA,"Drama, Supernatural",Visual novel
38235,Inazuma Eleven: Orion no Kokuin,Sports,Game
34178,Inazuma Eleven: Outer Code,Sports,Game
38939,Kakegurui Picture Drama,"Comedy, Suspense",Manga
31966,Sword Gai,"Action, Supernatural",Manga
36198,"Omiai Aite wa Oshiego, Tsuyoki na, Mondaiji.",Hentai,Web manga
35835,RErideD: Tokigoe no Derrida,"Action, Drama, Sci-Fi",Original
21353,Tokyo ESP,"Action, Sci-Fi",Manga
2761,Densetsu Kyojin Ideon: Hatsudou-hen (The Ideon: Be Invoked),"Drama, Sci-Fi",Original
39489,Spriggan (ONA),"Action, Adventure, Sci-Fi",Manga
32287,Kanamewo,"Drama, Girls Love, Supernatural",Original
37150,Douluo Dalu (Soul Land),"Action, Adventure, Fantasy, Romance",Novel
38528,Quanzhi Fashi III (Full-Time Magister 3rd Season),"Action, Fantasy",Web novel
37449,Strike the Blood III,"Action, Fantasy, Ecchi",Light novel
30321,Strike the Blood: Valkyria no Oukoku-hen,"Action, Fantasy, Ecchi",Light novel
36510,Ulysses: Jehanne Darc to Renkin no Kishi,"Action, Fantasy, Romance, Ecchi",Light novel
54724,Nige Jouzu no Wakagimi (The Elusive Samurai),"Adventure, Comedy",Manga
33372,Overlord: Ple Ple Pleiades - Nazarick Saidai no Kiki,"Action, Comedy, Fantasy",Light novel
25861,Inugami-san to Nekoyama-san: Nekoyama-san to Onsen Ryokou,"Comedy, Girls Love",4-koma manga
34549,Ryuu no Haisha (The Dragon Dentist),"Adventure, Fantasy",Original
4946,Angel Blade: Ultimate Edition - Tokuteneizou,"Sci-Fi, Hentai",Original
6635,Ayatsuri Haramase DreamNote,Hentai,Visual novel
17543,D-Spray,Hentai,Visual novel
39530,Ecchi na Oneechan ni Shiboraretai,Hentai,Manga
37088,Enkou JK Bitch Gal: Ojisan to Namapako Seikatsu,Hentai,Visual novel
20995,Himekishi Olivia (Slave Princess Olivia),Hentai,Visual novel
36051,Hitozuma Life: One Time Gal,Hentai,Manga
6041,Honoo no Haramase Doukyuusei (Sexual Conquest),Hentai,Visual novel
31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,Hentai,Visual novel
35512,Honoo no Haramase Oppai: Ero Appli Gakuen The Animation,Hentai,Visual novel
4399,Honoo no Haramase Tenkousei,Hentai,Visual novel
9311,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,Hentai,Visual novel
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,Visual novel
2357,Kojin Taxi (Sex Taxi),Hentai,Visual novel
40819,Kyonyuu Princess Saimin (Busty Princess Hypnosis),"Fantasy, Hentai",Visual novel
10419,Menkui!,Hentai,Manga
9308,Oni Chichi 2,Hentai,Visual novel
28309,Oni Chichi 2: Harvest,Hentai,Visual novel
20849,Oni Chichi 2: Revenge,Hentai,Visual novel
21097,Oni Chichi: Rebuild,Hentai,Visual novel
30891,Oni Chichi: Refresh♥,Hentai,Visual novel
31789,Oni Chichi: Vacation,Hentai,Visual novel
5424,Oppai Life (Booby Life),Hentai,Visual novel
10488,Shocking Pink!,Hentai,Manga
17251,Wanna. SpartanSex Spermax!!!,Hentai,Visual novel
40519,Youma Shoukan e Youkoso,"Fantasy, Hentai",Visual novel
1065,Touch,"Drama, Romance, Sports",Manga
55877,Henjin no Salad Bowl (A Salad Bowl of Eccentrics),"Comedy, Supernatural",Light novel
58492,Mono,Comedy,4-koma manga
54907,Shin Yaranai ka (Junichi Yamakawa Collection),"Boys Love, Comedy",Manga
53356,Shuumatsu Train Doko e Iku? (Train to the End of the World),Adventure,Original
1372,Taiho Shichau zo (TV) (You're Under Arrest (1996)),"Action, Comedy",Manga
37916,Uma Musume: Pretty Derby - BNW no Chikai,Sports,Game
57647,Uma Musume: Pretty Derby - Shin Jidai no Tobira,Sports,Game
39960,Yatogame-chan Kansatsu Nikki Nisatsume,Comedy,4-koma manga
55894,Bokura no Ame-iro Protocol (Protocol: Rain),Action,Original
60316,"Busamen Gachi Fighter (Uglymug, Epicfighter)","Action, Adventure, Fantasy",Manga
57360,Kabushikigaisha Magi-Lumière (Magilumiere Magical Girls Inc.),Action,Manga
50470,Kami Kuzu☆Idol (Phantom of the Idol),"Comedy, Supernatural",Manga
12279,Kinnikuman II Sei: Muscle Ninjin Soudatsu sen! Choujin Daisensou,"Action, Comedy, Drama, Romance",Manga
5967,Kinnikuman II Sei: Ultimate Muscle,"Comedy, Sci-Fi, Sports",Manga
5968,Kinnikuman II Sei: Ultimate Muscle 2,"Comedy, Sci-Fi, Sports",Manga
60951,Kizetsu Yuusha to Ansatsu Hime,"Action, Comedy, Fantasy",Manga
54835,Kono Sekai wa Fukanzen Sugiru (Quality Assurance in Another World),"Adventure, Fantasy",Web manga
49361,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note Special,"Fantasy, Mystery",Light novel
36565,Major 2nd,Sports,Manga
40504,Major 2nd 2nd Season,Sports,Manga
57876,Maougun Saikyou no Majutsushi wa Ningen datta,"Action, Adventure, Fantasy",Manga
34533,Nanbaka: Shusseki Bangou no Tsuita Baka-tachi!,"Action, Comedy",Web manga
59425,NegaPosi Angler (Negative Positive Angler),Slice of Life,Original
36517,Ninja Batman (Batman Ninja),Action,Other
56285,Ninja Kamui,"Action, Sci-Fi",Original
40323,Gintama: Monster Strike-hen,"Action, Comedy",Manga
34161,Overlord Movie 1: Fushisha no Ou (Overlord: The Undead King),"Action, Adventure, Fantasy",Light novel
34428,Overlord Movie 2: Shikkoku no Eiyuu (Overlord: The Dark Hero),"Action, Adventure, Fantasy",Light novel
18039,Rescue Me!,"Comedy, Erotica",Manga
40485,Strike the Blood IV,"Action, Fantasy, Ecchi",Light novel
8457,Yozakura Quartet: Hoshi no Umi,"Action, Comedy, Fantasy",Manga
50663,Poputepipikku 2nd Season (Pop Team Epic Season 2),Comedy,4-koma manga
51381,RWBY: Hyousetsu Teikoku (RWBY: Ice Queendom),Action,Other
274,Kiddy Grade,Sci-Fi,Original
27947,Lupin III (2015) (Lupin the Third Part 4),"Action, Adventure, Comedy, Mystery",Manga
41812,Megami-ryou no Ryoubo-kun. (Mother of the Goddess' Dormitory),"Comedy, Romance, Ecchi",Manga
48941,Quanzhi Fashi V (Full-Time Magister 5th Season),"Action, Fantasy",Web novel
36875,Akuma no Memumemu-chan,"Comedy, Supernatural, Ecchi",Manga
38226,Choukadou Girl ⅙ (Amazing Stranger),"Comedy, Romance, Sci-Fi",Manga
38807,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,"Action, Adventure, Fantasy",Light novel
35868,Grisaia: Phantom Trigger The Animation,Action,Visual novel
41531,Hataraku Saibou Black CM (Cells at Work [Black]),Action,Manga
38972,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,"Action, Adventure",Manga
40897,Marulk-chan no Nichijou (Marulk's Daily Life),"Adventure, Fantasy",Manga
2747,Tetsuwan Atom (Astro Boy),"Action, Adventure, Drama, Sci-Fi",Manga
6448,Yuusei Shounen Papii (Prince Planet),"Action, Sci-Fi",Original
52921,One Piece: Densetsu no Log! Akagami no Shanks!,"Action, Adventure, Fantasy",Manga
46431,"Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.","Comedy, Romance",Light novel
58390,Yofukashi no Uta Season 2 (Call of the Night Season 2),"Romance, Supernatural",Manga
33589,ViVid Strike!,"Action, Drama",Original
36455,Wo de Tian Jie Nu You (My Cultivator Girlfriend),"Adventure, Fantasy, Romance",Web manga
247,Harukanaru Toki no Naka de: Hachiyou Shou,"Fantasy, Romance",Visual novel
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi",Visual novel
44961,Platinum End,"Drama, Supernatural, Suspense",Manga
2193,Saiunkoku Monogatari Recaps,"Adventure, Fantasy, Romance",Light novel
21773,Sugar*Soldier,"Comedy, Romance",Manga
34052,100% Pascal-sensei (TV) (100% Teacher Pascal),Comedy,Manga
2884,Aachi wa Ssipak (Aachi and Ssipak),"Action, Comedy",Original
9056,Agitated Screams of Maggots,"Avant Garde, Horror",Original
2356,Amon: Devilman Mokushiroku (Amon: Apocalypse of Devilman),"Horror, Supernatural",Manga
34249,Aqua Kids,Adventure,Original
7504,Bollogi Iyagi (Bologee Story),"Avant Garde, Drama, Romance",Original
49977,Candy.zip,Award Winning,Original
2692,CB Chara Go Nagai World (CB Character: Nagai Gou World),"Action, Comedy",Manga
39290,Children,"Avant Garde, Drama",Original
2341,Choujin Densetsu Urotsukidouji,"Action, Drama, Fantasy, Hentai",Manga
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,"Action, Adventure, Comedy",4-koma manga
2907,Cyborg Kuro-chan,"Comedy, Sci-Fi",Manga
2355,Devilman: Youchou Sirene-hen (Devilman: The Demon Bird),"Horror, Sci-Fi, Supernatural",Manga
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,"Adventure, Comedy, Fantasy",Unknown
6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,"Adventure, Comedy, Fantasy",Manga
10534,Doraemon Movie 31: Shin Nobita to Tetsujin Heidan - Habatake Tenshi-tachi,"Adventure, Comedy, Fantasy",Manga
11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,"Adventure, Comedy, Fantasy",Unknown
25383,Doraemon Movie 35: Nobita no Space Heroes,"Comedy, Sci-Fi",Unknown
2648,Doraemon: 2112-nen Doraemon Tanjou,"Comedy, Fantasy",Unknown
2651,Doraemon: Kaette Kita Doraemon (Movie),"Comedy, Fantasy",Unknown
36264,Drive Car,Avant Garde,Music
39728,Eden (ONA),"Fantasy, Sci-Fi, Slice of Life",Original
5945,Element Hunters,Sci-Fi,Original
20353,Gakkou no Yuurei,Horror,Unknown
1574,Get Ride! AMDriver,"Adventure, Sci-Fi",Original
3602,Ginga Tetsudou 999: Eternal Fantasy,"Action, Drama, Sci-Fi",Manga
6413,Go! Go! Ackman,"Action, Comedy, Supernatural",Manga
13215,Guskou Budori no Denki (2012) (The Life of Budori Gusuko),"Award Winning, Drama, Fantasy",Novel
2004,Hanada Shounen-shi,"Comedy, Drama, Supernatural",Manga
6097,Heisei Harenchi Gakuen,"Comedy, Hentai",Manga
2997,Hi no Tori: Houou-hen (Phoenix: Karma Chapter),"Drama, Fantasy",Manga
2998,Hi no Tori: Uchuu-hen (The Phoenix -Space-),"Drama, Fantasy, Sci-Fi",Manga
2999,Hi no Tori: Yamato-hen (The Phoenix: Chapter of Yamato),Drama,Manga
1206,Ihatov Gensou: Kenji no Haru (Spring and Chaos),Drama,Novel
2407,Keroro Gunsou Movie 1 (Sergeant Frog Movie),"Comedy, Sci-Fi",Manga
2075,Kiko-chan Smile,"Adventure, Comedy",Manga
39849,Kyouryuu Shoujo Gauko (Dino Girl Gauko),Comedy,Original
41421,Kyouryuu Shoujo Gauko 2nd Season (Dino Girl Gauko Season 2),Comedy,Original
49976,Look at Me Only,"Award Winning, Slice of Life",Original
3448,Mad★Bull 34 (Mad Bull 34),Action,Manga
3643,Mahou no Rouge Lipstick,Hentai,Original
2253,Mazinger Z,"Drama, Sci-Fi",Manga
28479,Meitantei Conan Movie 19: Gouka no Himawari,"Action, Mystery",Manga
35798,Meitantei Conan Movie 22: Zero no Shikkounin,"Action, Award Winning, Drama, Mystery",Manga
38770,Meitantei Conan Movie 23: Konjou no Fist,"Action, Comedy, Drama, Mystery",Manga
3309,Mozu no Nie (House of 100 Tongues),"Mystery, Hentai",Visual novel
22943,Mugen Senshi Valis (Valis: The Fantasm Soldier),"Action, Adventure, Fantasy",Game
