id,nome,score,generos,tipo
826,Yurara no Tsuki (Yurara),7.44,"Mystery, Supernatural",Manga
1410,Apollo no Uta (Apollo's Song),7.44,"Drama, Fantasy",Manga
1546,Shin Kidou Senki Gundam Wing: Episode Zero,7.44,"Action, Adventure, Drama, Sci-Fi",Manga
1557,Pietà,7.44,"Drama, Girls Love",Manga
1662,Papillon: Hana to Chou (Papillon),7.44,"Drama, Romance",Manga
1814,Switch Girl!!,7.44,"Comedy, Romance",Manga
2908,GunSmith Cats Burst,7.44,Action,Manga
3141,Hitsuji no Namida (Tears of a Lamb),7.44,"Comedy, Drama, Romance",Manga
3547,Grand Sun,7.44,"Comedy, Romance",Manga
3816,Nijiiro Tougarashi,7.44,"Action, Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi",Manga
4034,Tetsuwan Girl,7.44,"Drama, Slice of Life, Sports",Manga
6682,Evyione,7.44,Romance,Manhwa
8636,Zone-00,7.44,"Action, Fantasy",Manga
9614,Pig Bride,7.44,"Comedy, Romance",Manhwa
10007,Shissou Nikki (Disappearance Diary),7.44,"Award Winning, Comedy, Drama, Slice of Life",Manga
10156,Emma,7.44,"Romance, Slice of Life",Light Novel
10868,Aozora Yell (Yell for the Blue Sky),7.44,"Drama, Romance, Sports",Manga
10901,Only You: Tobenai Tsubasa,7.44,Supernatural,Manga
11683,Tsuki no Waltz,7.44,Romance,Manga
12086,Dr. Kotou Shinryoujo,7.44,"Award Winning, Drama, Romance, Slice of Life",Manga
13102,Kanojo wo Mamoru 51 no Houhou (51 Ways to Save Her),7.44,"Action, Drama, Romance",Manga
13867,Kodomo no Iibun,7.44,Boys Love,Manga
15037,Dosei Mansion (Saturn Apartments),7.44,"Award Winning, Drama, Sci-Fi",Manga
15654,Yorubenaki Mono,7.44,Boys Love,Manga
92991,Aoi Horus no Hitomi: Dansou no Joou no Monogatari,7.44,None,Manga
104326,Jinba (Centaurs),7.44,Fantasy,Manga
108691,Wakusei Closet (Alone in the Planet),7.44,Supernatural,Manga
167353,Wakeari Shinrei Mansion (Welcome to Ghost Mansion),7.44,"Comedy, Horror, Supernatural",Manga
167745,Sensei! Bokutachi ga Sekai wo Horoboshimasu.,7.44,Fantasy,Manga
170587,Lily,7.44,Girls Love,Manhua
171415,Amateur Vigilante,7.44,"Drama, Suspense",Manga
173200,Dark Mermaid,7.44,"Drama, Girls Love, Supernatural",Manhwa
180046,Boroboro no Elf-san wo Shiawase ni Suru Kusuriuri-san,7.44,"Drama, Fantasy, Romance",Manga
168277,Potion Witch,7.43,"Drama, Fantasy",Manhwa
170711,Want to See My Cat?,7.43,"Drama, Romance",Manhwa
171826,Akari,7.43,Drama,Manga
172813,Ookami wa Tsuki ni Koi wo Suru,7.43,"Comedy, Romance",Manga
57997,Marginal Operation,7.43,Action,Manga
61057,Psycome,7.43,"Comedy, Romance, Ecchi",Light Novel
85173,Happiness,7.43,Drama,Manga
85269,Takeo-chan Bukkairoku,7.43,"Comedy, Fantasy, Slice of Life",Manga
87469,Number Call,7.43,"Boys Love, Slice of Life",Manga
87648,Kuchibiru ni Kimi no Iro (Your Color on Lip),7.43,Romance,Manga
137668,TRPG Player ga Isekai de Saikyou Build wo Mezasu: Henderson-shi no Fukuin wo,7.43,"Adventure, Fantasy",Light Novel
140234,Shin Kirari (Talk to My Back),7.43,Drama,Manga
148268,Karina's Last Days,7.43,"Drama, Fantasy, Romance",Manhwa
148524,The Fox Club,7.43,Drama,Manhwa
149567,"Destiny Unchain Online: Kyuuketsuki Shoujo to Natte, Yagate ""Aka no Maou"" to Yobareru you ni Narimashita",7.43,"Adventure, Fantasy",Manga
149648,"Ore ga Mitsuketa, Conveni no Koi",7.43,Boys Love,Manga
156081,The Tyrant Wants to Be Good,7.43,"Fantasy, Romance",Manhwa
160117,Lord Baby Runs a Romance Fantasy With Cash,7.43,"Fantasy, Romance",Manhwa
164730,I Raised a Black Dragon,7.43,"Fantasy, Romance",Manhwa
114672,Achira Kochira Bokura (Here and There and Us),7.43,Slice of Life,Manga
114932,Tenju no Kuni (Blissful Land),7.43,Slice of Life,Manga
120328,Me wa Kuchi hodo ni Koi to Iu,7.43,Boys Love,Manga
125546,Korisenman (The Fox & Little Tanuki),7.43,"Drama, Fantasy",Manga
125892,Furyou Taimashi Reina (Bad Girl-Exorcist Reina),7.43,"Comedy, Supernatural",Manga
126928,Kara no Kioku,7.43,"Slice of Life, Supernatural",Manga
127517,Nante Nasakenai Bokura da. (What a Pity We Are.),7.43,Romance,One-shot
129535,Honnou Switch (Changes of Heart),7.43,"Drama, Romance",Manga
130155,Hayaku Shitai Futari (Let's Do It Already!),7.43,"Comedy, Romance",Manga
130512,Made in Abyss: Koushiki Anthology,7.43,"Adventure, Comedy, Fantasy, Sci-Fi",Manga
131215,Kage no Jitsuryokusha ni Naritakute!: Shadow Gaiden,7.43,"Action, Comedy, Fantasy",Manga
131803,Replay,7.43,"Boys Love, Drama",Manga
133373,"Wagahai wa Neko de Aru, Shokugyou wa Barista. (I Am a Cat Barista)",7.43,Slice of Life,Manga
103656,"Nidome no Natsu, Nidoto Aenai Kimi",7.43,"Drama, Romance",Manga
105903,Honey Come Honey,7.43,Romance,Manga
107861,Koi wo Shiranai Bokutachi wa (We Don't Know Love Yet.),7.43,"Romance, Slice of Life",Manga
109073,Fukushuu wo Chikatta Shironeko wa Ryuuou no Hiza no Ue de Damin wo Musaboru,7.43,Fantasy,Manga
18340,Gang King,7.43,"Action, Comedy",Manga
19262,Love Plus: Rinko Days,7.43,"Comedy, Romance",Manga
24879,Sugar Dark: Umerareta Yami to Shoujo,7.43,"Drama, Fantasy, Romance, Supernatural",Manga
26149,Ojousama no Untenshu (The Heiress and the Chauffeur),7.43,None,Manga
28077,Corset ni Tsubasa,7.43,"Drama, Romance",Manga
30637,Shiro Ali,7.43,"Comedy, Fantasy",Manga
30987,Haikyuu!!,7.43,Sports,One-shot
31185,14-sai no Koi (Love at Fourteen),7.43,"Comedy, Romance",Manga
31289,Chibi Miku-san,7.43,"Comedy, Slice of Life",Manga
35551,Hitoribocchi no Chikyuu Shinryaku,7.43,"Drama, Romance, Supernatural",Manga
36595,Cocoon,7.43,Drama,Manga
41027,Sword Art Online SS: Calibur SS-han,7.43,"Adventure, Fantasy",Light Novel
48445,Ichi Ni no San!,7.43,Boys Love,Manga
48727,Suzumiya Haruhi no Hiwa: Rainy Day,7.43,Slice of Life,Light Novel
1006,Mint na Bokura,7.43,"Comedy, Drama, Romance",Manga
1329,Saboten no Himitsu (Cactus's Secret),7.43,"Comedy, Romance",Manga
1774,Eensy-Weensy Monster,7.43,"Comedy, Fantasy",Manga
2576,Takeru ~ Opera Susanoh Sword of the Devil,7.43,"Action, Adventure, Fantasy",Manga
3019,Nagatachou Strawberry,7.43,"Drama, Romance",Manga
3104,Helter Skelter (Helter Skelter: Fashion Unfriendly),7.43,"Award Winning, Horror",Manga
4269,Godhand Teru,7.43,"Adventure, Comedy, Drama",Manga
4487,A Kiss to the Prince,7.43,"Comedy, Drama, Romance",Manhwa
4994,By Hero,7.43,Romance,One-shot
7761,Gundam Sentinel,7.43,Sci-Fi,Light Novel
7854,Yami no Kodou,7.43,"Boys Love, Fantasy, Supernatural",Manga
8042,Hana ni Arashi (Flower in a Storm),7.43,"Comedy, Romance",Manga
8340,Boku wa Kiss de Uso wo Tsuku,7.43,Comedy,Manga
9271,Rurouni Kenshin: Haru ni Sakura,7.43,"Action, Adventure, Comedy",One-shot
11832,Rensou no Aria,7.43,Romance,Manga
13056,Idol Shopping,7.43,"Comedy, Drama, Romance",Manhwa
13237,Tatakae! Ryouzanpaku Shijou Saikyou no Deshi,7.43,"Action, Comedy, Ecchi",Manga
13583,Ring Series,7.43,Horror,Novel
16391,Akatsuki no Fumi,7.43,"Drama, Sci-Fi",Manga
16555,Last Inning,7.43,Sports,Manga
17192,Itou Junji no Neko Nikki: Yon & Muu,7.43,Comedy,Manga
32,666 Satan (O-Parts Hunter),7.42,"Action, Adventure, Comedy, Drama, Fantasy, Supernatural",Manga
277,Mawang Ilgi (Demon Diary),7.42,"Action, Adventure, Boys Love, Comedy, Drama, Fantasy",Manhwa
388,Karin Zouketsuki (Chibi Vampire: The Novel),7.42,"Comedy, Mystery, Romance, Supernatural",Light Novel
397,Kingdom Hearts: Chain of Memories,7.42,"Adventure, Fantasy",Manga
843,Curry naru Shokutaku,7.42,"Comedy, Gourmet, Romance",Manga
891,Shounen Zanzou,7.42,"Boys Love, Drama, Horror, Supernatural",Manga
905,Sakende Yaruze! (Shout Out Loud!),7.42,"Boys Love, Comedy, Drama",Manga
1563,Sekai de Ichiban Dai Kirai (I Hate You More Than Anyone),7.42,"Drama, Romance",Manga
1694,Sensei!,7.42,"Drama, Romance, Slice of Life",Manga
1698,Monster Collection: Majuu Tsukai no Shoujo,7.42,"Action, Adventure, Comedy, Fantasy, Ecchi",Manga
1832,Seigi no Mikata,7.42,"Comedy, Romance, Slice of Life",Manga
2916,Soryanaize Darling,7.42,"Comedy, Drama, Romance, Supernatural",Manga
4286,Astral Project: Tsuki no Hikari (Astral Project),7.42,"Drama, Mystery, Supernatural",Manga
4329,Bokutachi wa Shitte Shimatta,7.42,Romance,Manga
4366,Kirameki☆Gingachou Shoutengai (The Stellar Six of Gingacho),7.42,"Comedy, Slice of Life",Manga
6079,Watashitachi no Tamura-kun (Our Dear Tamura-kun),7.42,"Comedy, Drama, Romance, Ecchi",Manga
7220,Bokura wa Itsumo,7.42,Romance,Manga
9719,Ryuurouden: Chuugen Ryouran-hen,7.42,Action,Manga
11582,W.I.T.C.H.,7.42,"Adventure, Romance",Manga
11698,Waga Na wa Umishi (Master Of Sea UMISHI),7.42,"Action, Drama",Manga
13166,Kodomo wa Tomaranai (Kids Will Not Stop),7.42,Boys Love,Manga
14597,Neko Musume Michikusa Nikki,7.42,"Comedy, Slice of Life, Supernatural",Manga
14690,Gokujou Twins,7.42,"Comedy, Romance",Manga
17330,Kiken Chitai Danshi: Kedamono Black & White,7.42,"Comedy, Romance",Manga
139754,Sonogo no Succubus-san,7.42,Romance,One-shot
141760,Boku ga Shinu dake no Hyakumonogatari,7.42,Horror,Manga
144004,Kimi no Ashimoto de Ai wo Shiru (Learning to Love at Your Feet),7.42,Boys Love,Manga
146251,Batsuichi de Nakimushi na Otonarisan,7.42,Romance,Manga
147820,Master Villainess the Invincible!,7.42,"Action, Fantasy",Manhwa
148190,The Return of the 8th Class Mage,7.42,"Action, Fantasy",Manhwa
150639,"Forget My Husband, I'll Go Make Money",7.42,"Fantasy, Romance",Manhwa
153730,Smell,7.42,Boys Love,Manga
154893,Yan You (Salt Friend),7.42,Boys Love,Manhua
156338,My Failing Divorce,7.42,"Fantasy, Romance",Manhwa
167193,Torano Tantei Jimusho e Youkoso,7.42,"Boys Love, Fantasy, Mystery",Manga
168045,Boku no Kanojo wa Dekkawaii (My Girlfriend Is Big & Cute!),7.42,"Comedy, Romance",One-shot
172634,Hana Himeru Kimi no Meteor,7.42,"Fantasy, Romance",Manga
174162,The Academy's Sashimi Sword Master,7.42,"Action, Fantasy",Manhwa
181331,Ginsei no Proust (Blue Proustian Moment),7.42,"Drama, Girls Love",Manga
56165,Akame ga Kill! Zero,7.42,"Action, Drama, Fantasy",Manga
66781,Sumika Sumire,7.42,"Romance, Supernatural",Manga
73631,Haikyuu!! Shousetsu-ban!!,7.42,Sports,Light Novel
77861,Psyche Matashitemo,7.42,Action,Manga
82281,Majo no Geboku to Maou no Tsuno,7.42,"Comedy, Fantasy",Manga
88880,Kishuku Gakkou no Juliet (Juliet of Boarding School),7.42,"Action, Comedy, Romance",One-shot
19156,Countach,7.42,"Comedy, Romance",Manga
20310,"Mada, Ikiteru",7.42,None,Manga
23218,Sensei no Kaban,7.42,"Romance, Slice of Life",Manga
25604,Sayonara Piano Sonata,7.42,"Drama, Romance, Slice of Life",Manga
29447,Kurogane,7.42,"Action, Supernatural",Manga
30381,Hell's Kitchen,7.42,"Comedy, Gourmet, Supernatural",Manga
35803,"Omamori Shimasu, Dokomademo",7.42,Boys Love,Manga
41399,Tsumasaki ni Kourozu,7.42,"Boys Love, Supernatural",Manga
50993,Ryuu no Kawaii Nanatsu no Ko,7.42,"Comedy, Fantasy, Slice of Life",Manga
114547,Atsumori-kun no Oyomesan (←Mitei) (Atsumori-kun's Bride-to-Be),7.42,Romance,Manga
117897,Moon Land,7.42,Sports,Manga
118176,IDOLiSH7: Ryuusei ni Inoru,7.42,None,Manga
118803,Fetiple (What I Love About You),7.42,"Comedy, Romance",Manga
119000,Hitsugikatsugi no Kuro.: Tsuioku Tabi no Wa,7.42,"Adventure, Fantasy",Manga
123465,Wizdoms no Kemono-tachi,7.42,"Boys Love, Fantasy",Manga
90870,Orihara Izaya to Series,7.42,Action,Light Novel
95333,Monster Musume no Iru Nichijou 4-koma Anthology,7.42,"Comedy, Fantasy",Manga
98687,An Eye for an Eye,7.42,"Action, Drama",Manhwa
103694,Gal Gohan,7.42,"Comedy, Gourmet, Romance",Manga
104314,Jagaaaaaan,7.42,"Drama, Horror, Mystery, Supernatural",Manga
105877,Mobuko no Koi (A Side Character's Love Story),7.42,"Drama, Romance",Manga
91147,Bad∞End∞Night: Insane Party (Hatsune Miku: Bad∞End∞Night),7.41,"Drama, Mystery",Manga
92871,Konyakusei,7.41,Romance,Manga
92905,Bakuman. Bangai-hen,7.41,None,Manga
98841,Dousoukai,7.41,"Boys Love, Slice of Life",One-shot
106887,Kyuuketsuki-chan x Kouhai-chan (Vampire & Junior),7.41,Girls Love,Manga
166145,"Shinyuu no ""Dousei shite"" ni ""Un"" te Iu made (Countdown to Yes)",7.41,Boys Love,Manga
169340,Shousetsu Sousou no Frieren: Zensou,7.41,"Adventure, Drama, Fantasy",Light Novel
174877,Involuntary Romance,7.41,Boys Love,Manhwa
176463,Taishou Gakusei Aisaika (The Noble Student and His Cinderella),7.41,Romance,Manga
180661,Otona Taisen (War of the Adults),7.41,Drama,Manga
181261,Dig It,7.41,Sports,Manga
186436,Make Heroine wo Katasetai!!,7.41,"Comedy, Romance",Manga
109,Wish,7.41,"Fantasy, Romance, Supernatural",Manga
244,Enchanter,7.41,"Action, Adventure, Fantasy, Romance, Ecchi",Manga
625,Gakuyaura Ouji (Backstage Prince),7.41,"Drama, Romance, Slice of Life",Manga
694,Makai Senki Disgaea 2 (Disgaea 2),7.41,"Adventure, Comedy, Fantasy, Romance",Manga
2146,Love-Berrish!,7.41,"Comedy, Romance",Manga
2574,Galism: Renai Joutou 3 Shimai,7.41,"Comedy, Romance",Manga
4218,Megami Ibunroku: Persona,7.41,"Action, Horror, Supernatural",Manga
4459,Kuruizaki no Hana (Demon Flowers),7.41,"Action, Fantasy, Supernatural",Manga
5015,Sarah: The Legend of Mother Sarah (The Legend of Mother Sarah),7.41,"Action, Adventure, Drama, Sci-Fi",Manga
11415,Choujin Taikei (Tomorrow the Birds),7.41,Sci-Fi,Manga
11626,Keppeki Shounen Kanzen Soubi (Clean-Freak Fully-Equipped),7.41,"Comedy, Romance",Manga
13463,Watashi ni xx Shinasai! (Missions of Love),7.41,"Award Winning, Comedy, Romance",Manga
13916,Kaizoku to Ningyo (Pirate and Mermaid),7.41,"Adventure, Boys Love, Fantasy, Romance",Manga
15038,Houkago no Charisma (Afterschool Charisma),7.41,"Mystery, Sci-Fi",Manga
15206,Mishounen Produce,7.41,"Comedy, Romance",Manga
17518,AR∀GO: London Shikei Tokushu Hanzai Sousakan,7.41,"Action, Mystery, Supernatural",Manga
140256,Kimetsu Gakuen! (Demon Slayer: Kimetsu Academy),7.41,Comedy,Manga
140581,Higurashi no Naku Koro ni Meguri (Higurashi When They Cry: Meguri),7.41,"Horror, Mystery, Supernatural, Suspense",Manga
141506,Nyanta to Pomeko: Imasara Shinjiteiru to Iwaretemo Mou Teokure da,7.41,Romance,Manga
142301,Shota Oni,7.41,Boys Love,Manga
143159,Ore no Imouto ga Konnani Kawaii Wake ga Nai: Kuroneko If,7.41,"Comedy, Romance",Manga
144200,"Aki wa Haru to Gohan wo Tabetai (Let's Eat Together, Aki and Haru)",7.41,"Boys Love, Gourmet, Slice of Life",Manga
144352,"Akuyuu no Ore ga Ponkotsu Kishi wo Miterarenai nda ga, Dou Sewa wo Yakya Ii?: Madome Gaiden",7.41,"Action, Fantasy, Romance",Manga
145427,"Love Comedy Manga ni Haitteshimatta node, Oshi no Make Heroine wo Zenryoku de Shiawase ni Suru",7.41,Romance,Light Novel
149013,The Return of the Disaster-Class Hero,7.41,"Action, Fantasy",Manhwa
149842,Ginmokusei no Shitateya (Haberdashery Ginmokusei),7.41,Boys Love,Manga
150567,Efforts Never Betray,7.41,Drama,Manhwa
150618,Get Back,7.41,"Action, Suspense",Manhwa
158723,Juvenile Offender,7.41,Action,Manhwa
161374,The Martial God Who Regressed Back to Level 2,7.41,"Action, Fantasy",Manhwa
164732,Omori,7.41,Horror,Manga
113612,Ao no Hana Utsuwa no Mori,7.41,Slice of Life,Manga
116664,Bungou Stray Dogs Koushiki Anthology: Rei,7.41,"Action, Comedy, Slice of Life, Supernatural",Manga
117982,Tokedase! Mizore-chan,7.41,"Comedy, Slice of Life, Supernatural",Manga
119021,Best of Best: Itou Junji Tanpenshuu (Venus in the Blind Spot),7.41,"Horror, Mystery, Supernatural",Manga
119321,Heart Gear,7.41,"Action, Adventure, Sci-Fi",Manga
120412,Kenki Renka: Re:Zero kara Hajimeru Isekai Seikatsu†Shinmeitan,7.41,"Action, Drama, Fantasy, Romance",Manga
123027,Kuroha to Nijisuke: Kuroki Majo no Divertimento,7.41,"Action, Adventure, Drama, Fantasy, Romance",Manga
123978,Saihate no Solte (World End Solte),7.41,"Adventure, Drama, Fantasy",Manga
125724,Ameagari no Bokura ni Tsuite (Stay By My Side After the Rain),7.41,"Boys Love, Drama",Manga
127431,Nomi x Shiba,7.41,Boys Love,Manga
130325,Bungou Stray Dogs Koushiki Anthology: Hana,7.41,"Action, Comedy, Slice of Life, Supernatural",Manga
131969,Yakusoku no Neverland: Tokubetsu Bangai-hen - Haha no Ketsui,7.41,"Horror, Mystery, Sci-Fi",One-shot
55455,Birdmen,7.41,"Action, Supernatural",Manga
57795,Shingeki no Kyojin: Before the Fall,7.41,"Action, Drama, Fantasy, Supernatural",Manga
70879,Brother Auto Spot,7.41,"Boys Love, Romance, Slice of Life",Manga
77027,Selector Infected WIXOSS: Peeping Analyze,7.41,None,Manga
77237,Ao Haru Ride: Special Booklet,7.41,"Romance, Slice of Life",One-shot
21582,Beageruta (Die Wergelder),7.41,Action,Manga
23267,Moon Trick,7.41,"Boys Love, Fantasy, Supernatural",Manga
23805,Bokura no☆Hikari Club,7.41,"Drama, Horror",Manga
26203,Crows Gaiden,7.41,"Action, Comedy, Drama",Manga
26843,Akuma ni Itsukushimi no Te wo,7.41,"Drama, Fantasy, Romance",One-shot
31649,Toaru Majutsu no Index SP (A Certain Magical Index SP),7.41,"Action, Comedy, Supernatural",Light Novel
32975,Bouken Elektriciteit-tou (Wandering Island),7.41,Mystery,Manga
35879,Freezing Zero,7.41,"Action, Sci-Fi",Manga
36125,Kairiki no Haha,7.41,"Action, Drama",Manga
36929,Golondrina,7.41,Drama,Manga
41893,Uwagaki,7.41,"Comedy, Romance, Sci-Fi",Manga
43573,Kenshin,7.41,"Action, Adventure, Drama, Romance, Sports",Manga
48473,Boukyaku no Shirushi to Hime,7.41,"Comedy, Fantasy, Romance",Manga
49675,Shuuen no Shiori,7.41,"Horror, Mystery, Supernatural",Light Novel
17839,Kamui Den (The Legend of Kamui),7.40,Action,Manga
19323,Tsumi to Batsu: A Falsified Romance,7.40,Drama,Manga
19551,K-On! Anthology Comic,7.40,"Comedy, Slice of Life",Manga
19570,Sora to Hara (Classmates: Sora and Hara),7.40,"Boys Love, Drama",Manga
20038,Amagami: Love Goes On!,7.40,"Romance, Ecchi",Manga
20843,Junketsu + Kareshi (He's My Only Vampire),7.40,"Drama, Fantasy, Mystery, Romance, Supernatural",Manga
21676,Ryushika Ryushika,7.40,"Comedy, Slice of Life",Manga
22744,Bleach: Letters From the Other Side,7.40,"Action, Adventure, Supernatural",Light Novel
35515,Lindbergh,7.40,"Adventure, Fantasy",Manga
41805,Hwaja,7.40,"Drama, Mystery, Romance, Slice of Life",Manhwa
45347,Phenomeno,7.40,"Horror, Mystery, Supernatural",Light Novel
46814,Hibari no Asa,7.40,Drama,Manga
47074,Miseinen dakedo Kodomo ja Nai (That is not a child but a minor),7.40,Romance,Manga
302,Tuxedo Gin,7.40,"Comedy, Romance, Supernatural",Manga
329,Gokkun! Pucho (Pixie Pop: Gokkun Pucho),7.40,"Comedy, Fantasy, Romance",Manga
732,Psychometrer Eiji,7.40,"Drama, Mystery, Supernatural",Manga
782,Blood+ Adagio (Blood+: Adagio),7.40,"Horror, Mystery, Romance, Supernatural",Manga
2334,Kyuukyoku!! Hentai Kamen,7.40,"Comedy, Ecchi",Manga
2977,Change Guy (Quantum Mistake),7.40,Action,Manhwa
4553,Himizu,7.40,Drama,Manga
4586,Renri no Eda,7.40,"Drama, Romance",Manga
5469,Nicoichi,7.40,"Comedy, Romance, Slice of Life",Manga
7071,B-Eyes,7.40,"Action, Comedy, Mystery, Supernatural",Manga
7396,The Prince's Cactus,7.40,"Drama, Romance",Manhua
8519,Yoru no Gakkou e Oide yo!,7.40,Romance,Manga
9720,Momo,7.40,None,Manga
10886,Ichi,7.40,"Action, Adventure, Drama",Manga
13099,Bitou Lollipop,7.40,"Comedy, Romance, Slice of Life",Manga
13361,Dante Shinkyoku,7.40,"Drama, Mystery, Supernatural",Manga
13988,Kizu,7.40,"Drama, Supernatural",Manga
14770,Are You Alice?,7.40,"Action, Adventure, Fantasy, Mystery",Manga
89551,Tendou-ke Monogatari (Tales of the Tendo Family),7.40,"Drama, Romance",Manga
91448,"Yamete kudasai, Mabushii desu. (Don't close, you are dazzling.)",7.40,Boys Love,Manga
94005,Kekkon shitemo Koishiteru (I'm in love with you forever),7.40,"Romance, Slice of Life",Manga
102931,Qishi Huanxiang Ye (Knight Fantastic Night),7.40,"Adventure, Drama, Fantasy, Romance",Manhua
103003,Watashitachi wa Douka shiteiru (Something's Wrong with Us),7.40,"Drama, Romance",Manga
106682,Ookumo-chan Flashback,7.40,Slice of Life,Manga
108266,Ore no Genjitsu wa Renai Game?? ka to Omottara Inochigake no Game datta,7.40,"Suspense, Ecchi",Light Novel
170194,"Otsukaresama, Kurose-kun (Good Haunting, Kurose-kun)",7.40,"Boys Love, Horror, Supernatural",Manga
170355,Skool of Street,7.41,Drama,Manhwa
173825,Trapped in a Soap Opera,7.40,"Drama, Romance",Manhwa
178267,Space Cheon-ma 3077,7.40,"Action, Sci-Fi",Manhwa
184860,Infinite Leveling: Murim,7.40,"Action, Fantasy",Manhwa
55183,Mimizuku to Yoru no Ou,7.40,Fantasy,Light Novel
56029,Shinozaki-san Ki wo Ota Shika ni!,7.40,"Comedy, Girls Love",Manga
62861,"Nee, Dare ni mo Himitsu da yo (Don't say to anyone about us.)",7.40,Romance,Manga
63781,Boku Girl,7.40,"Comedy, Romance, Supernatural, Ecchi",Manga
70363,Isekai Mahou wa Okureteru!,7.40,"Action, Fantasy",Light Novel
86857,Barairo no Yakusoku,7.40,Romance,Manga
137811,"Hito wo Yosetsukenai Buaisou na Joshi ni Sekkyou shitara, Mechakucha Natsukareta",7.40,"Comedy, Romance",Light Novel
144286,Amagami wo Kimi ni,7.40,"Boys Love, Fantasy",Manga
147150,It's Mine,7.40,Suspense,Manhwa
147202,My S-Class Hunters,7.40,"Action, Adventure, Fantasy",Manhwa
147273,Act Like You Love Me!,7.40,"Comedy, Romance, Supernatural",Manhwa
147574,From a Knight to a Lady,7.40,Fantasy,Manhwa
148043,I'll Save This Damned Family!,7.40,Fantasy,Manhwa
153721,Smoke Blue no Ame Nochi Hare (Life in Smokey Blue),7.40,Boys Love,Manga
